Link Id, Lane Id, Travel Dir, Vehicle Id, Actuation Time On (s), Actuation Time Off (s), Vehicle Type Id, Vehicle Length (ft), FHWA Class, Speed (mi/h),Gap (ft), Headway (s), Queue Status, Downstream Turn Dir
45,1,EB,224,1114.7,1114.9,2,16.7,2,58.13,103.855,1.400,NotInQueue,Through
45,1,EB,226,1116.1,1116.3,2,16.7,2,58.13,103.855,1.400,NotInQueue,Through
45,1,EB,232,1117.5,1117.7,4,16.4,3,58.13,103.855,1.400,NotInQueue,Through
45,1,EB,236,1118.9,1119.1,7,19.31,3,58.13,103.854,1.400,NotInQueue,Through
45,1,EB,230,1120.4,1120.6,5,18.98,3,58.13,103.854,1.500,NotInQueue,Through
45,1,EB,241,1121.8,1122,3,16.22,2,58.13,103.856,1.400,NotInQueue,Through
45,1,EB,253,1123.2,1123.4,5,18.98,3,58.13,103.854,1.400,NotInQueue,Through
45,1,EB,255,1124.6,1124.8,9,15.57,2,58.13,103.856,1.400,NotInQueue,Through
45,1,EB,257,1126,1126.3,7,19.31,3,58.13,103.856,1.400,NotInQueue,Through
45,1,EB,245,1127.5,1127.7,5,18.98,3,58.13,103.854,1.500,NotInQueue,Through
45,1,EB,234,1145.8,1146,1,14.57,2,58.13,1541.172,18.300,NotInQueue,Through
45,1,EB,238,1147.2,1147.4,7,19.31,3,58.13,103.735,1.400,NotInQueue,Through
45,1,EB,243,1148.7,1149,11,29,5,58.13,107.889,1.500,NotInQueue,Through
45,1,EB,247,1150.2,1150.4,10,15.53,2,58.13,103.856,1.500,NotInQueue,Through
45,1,EB,249,1151.6,1151.8,4,16.4,3,58.13,103.853,1.400,NotInQueue,Through
45,1,EB,275,1153,1153.2,1,14.57,2,58.13,103.854,1.400,NotInQueue,Through
45,1,EB,278,1154.4,1154.6,6,16.94,2,58.13,103.856,1.400,NotInQueue,Through
45,1,EB,262,1155.8,1156.1,7,19.31,3,58.13,103.853,1.400,NotInQueue,Through
45,1,EB,251,1157.3,1157.5,2,16.7,2,58.13,103.854,1.500,NotInQueue,Through
45,1,EB,260,1158.7,1158.9,10,15.53,2,58.13,103.855,1.400,NotInQueue,Through
45,1,EB,281,1160.1,1160.3,2,16.7,2,58.13,103.853,1.400,NotInQueue,Through
45,1,EB,289,1161.5,1161.7,8,14.78,2,58.13,103.855,1.400,NotInQueue,Through
45,1,EB,265,1171.6,1171.9,11,29,5,60.55,847.904,10.100,NotInQueue,Through
45,1,EB,267,1173.2,1173.3,8,14.78,2,60.55,107.633,1.600,NotInQueue,Through
45,1,EB,269,1174.7,1175.4,13,68.5,9,60.56,117.814,1.500,NotInQueue,Through
45,1,EB,290,1176.6,1176.8,6,16.94,2,60.56,107.770,1.900,NotInQueue,Through
45,1,EB,270,1178,1178.3,7,19.31,3,60.56,107.771,1.400,NotInQueue,Through
45,1,EB,293,1179.5,1179.7,4,16.4,3,60.56,107.772,1.500,NotInQueue,Through
45,1,EB,272,1185.5,1185.8,11,29,5,60.55,520.397,6.000,NotInQueue,Through
45,1,EB,273,1187.1,1187.2,4,16.4,3,60.55,107.633,1.600,NotInQueue,Through
45,1,EB,280,1188.5,1188.6,2,16.7,2,60.56,107.815,1.400,NotInQueue,Through
45,1,EB,284,1189.9,1190.1,5,18.98,3,60.56,107.769,1.400,NotInQueue,Through
45,1,EB,312,1191.3,1191.5,2,16.7,2,60.56,107.770,1.400,NotInQueue,Through
45,1,EB,285,1192.7,1192.9,3,16.22,2,60.55,107.757,1.400,NotInQueue,Through
45,1,EB,287,1208.4,1208.6,7,19.31,3,60.66,1376.639,15.700,NotInQueue,Through
45,1,EB,295,1209.8,1210.2,11,29,5,60.66,111.960,1.400,NotInQueue,Through
45,1,EB,297,1211.4,1211.6,4,16.4,3,60.66,107.938,1.600,NotInQueue,Through
45,1,EB,314,1212.8,1213,5,18.98,3,60.66,107.940,1.400,NotInQueue,Through
45,1,EB,299,1214.2,1214.4,6,16.94,2,60.66,107.934,1.400,NotInQueue,Through
45,1,EB,302,1215.6,1216,11,29,5,60.66,111.935,1.400,NotInQueue,Through
45,1,EB,303,1217.2,1217.4,10,15.53,2,60.66,107.938,1.600,NotInQueue,Through
45,1,EB,305,1227,1227.2,7,19.31,3,62.05,857.579,9.800,NotInQueue,Through
45,1,EB,307,1228.4,1228.6,3,16.22,2,62.05,110.034,1.400,NotInQueue,Through
45,1,EB,309,1288.1,1288.8,12,55,8,57.53,5415.956,59.700,NotInQueue,Through
45,1,EB,311,1290,1290.2,8,14.78,2,57.53,102.738,1.900,NotInQueue,Through
45,1,EB,316,1291.4,1291.5,8,14.78,2,57.53,102.751,1.400,NotInQueue,Through
45,1,EB,318,1292.8,1293,6,16.94,2,57.53,102.751,1.400,NotInQueue,Through
45,1,EB,325,1294.2,1294.4,2,16.7,2,57.53,102.748,1.400,NotInQueue,Through
45,1,EB,322,1295.6,1296,11,29,5,57.53,106.909,1.400,NotInQueue,Through
45,1,EB,327,1297.3,1297.6,11,29,5,57.53,106.875,1.700,NotInQueue,Through
45,1,EB,320,1298.9,1299.7,13,68.5,9,57.52,112.856,1.600,NotInQueue,Through
45,1,EB,324,1301,1301.2,4,16.4,3,57.52,102.867,2.100,NotInQueue,Through
45,1,EB,342,1302.4,1302.6,8,14.78,2,57.52,102.866,1.400,NotInQueue,Through
45,1,EB,329,1303.8,1304,4,16.4,3,57.52,102.865,1.400,NotInQueue,Through
45,1,EB,331,1305.2,1305.4,9,15.57,2,57.52,102.866,1.400,NotInQueue,Through
45,1,EB,333,1308.1,1308.3,5,18.98,3,59.28,226.258,2.900,NotInQueue,Through
45,1,EB,335,1309.5,1309.7,4,16.4,3,59.28,105.571,1.400,NotInQueue,Through
45,1,EB,352,1310.9,1311.1,5,18.98,3,59.28,105.737,1.400,NotInQueue,Through
45,1,EB,336,1312.3,1312.5,10,15.53,2,59.28,105.633,1.400,NotInQueue,Through
45,1,EB,338,1319.3,1319.7,11,29,5,59.33,592.978,7.000,NotInQueue,Through
45,1,EB,340,1320.9,1321,10,15.53,2,59.33,105.684,1.600,NotInQueue,Through
45,1,EB,356,1322.3,1322.5,6,16.94,2,59.33,105.693,1.400,NotInQueue,Through
45,1,EB,344,1328.3,1328.6,7,19.31,3,59.28,511.962,6.000,NotInQueue,Through
45,1,EB,346,1329.9,1330.5,12,55,8,59.28,115.725,1.600,NotInQueue,Through
45,1,EB,348,1331.7,1332,5,18.98,3,59.28,105.703,1.800,NotInQueue,Through
45,1,EB,350,1333.2,1333.3,8,14.78,2,59.28,105.704,1.500,NotInQueue,Through
45,1,EB,362,1334.6,1334.8,5,18.98,3,59.28,105.701,1.400,NotInQueue,Through
45,1,EB,371,1336,1336.2,9,15.57,2,59.28,105.704,1.400,NotInQueue,Through
45,1,EB,354,1337.5,1338.1,12,55,8,59.28,115.703,1.500,NotInQueue,Through
45,1,EB,358,1339.4,1339.5,9,15.57,2,59.28,105.703,1.900,NotInQueue,Through
45,1,EB,360,1342.5,1342.6,10,15.53,2,60.66,255.332,3.100,NotInQueue,Through
45,1,EB,363,1343.9,1344,4,16.4,3,60.66,107.857,1.400,NotInQueue,Through
45,1,EB,381,1345.3,1345.4,6,16.94,2,60.66,107.959,1.400,NotInQueue,Through
45,1,EB,365,1350.6,1350.8,3,16.22,2,60.66,457.345,5.300,NotInQueue,Through
45,1,EB,367,1352,1352.2,9,15.57,2,60.66,107.960,1.400,NotInQueue,Through
45,1,EB,369,1371.8,1372,9,15.57,2,59.28,1751.731,19.800,NotInQueue,Through
45,1,EB,373,1373.2,1373.5,5,18.98,3,59.28,105.571,1.400,NotInQueue,Through
45,1,EB,375,1374.7,1374.9,7,19.31,3,59.28,105.586,1.500,NotInQueue,Through
45,1,EB,396,1376.1,1376.3,4,16.4,3,59.28,105.585,1.400,NotInQueue,Through
45,1,EB,377,1377.5,1377.7,5,18.98,3,59.28,105.737,1.400,NotInQueue,Through
45,1,EB,379,1378.9,1379.1,4,16.4,3,59.28,105.704,1.400,NotInQueue,Through
45,1,EB,382,1394.9,1395.1,10,15.53,2,59.28,1372.955,16.000,NotInQueue,Through
45,1,EB,384,1396.3,1396.5,4,16.4,3,59.28,105.572,1.400,NotInQueue,Through
45,1,EB,386,1397.7,1397.9,7,19.31,3,59.28,105.584,1.400,NotInQueue,Through
45,1,EB,388,1399.2,1399.5,11,29,5,59.28,109.737,1.500,NotInQueue,Through
45,1,EB,390,1400.7,1400.9,6,16.94,2,59.28,105.703,1.500,NotInQueue,Through
45,1,EB,398,1402.2,1402.3,3,16.22,2,59.28,105.701,1.500,NotInQueue,Through
45,1,EB,393,1403.6,1403.8,5,18.98,3,59.28,105.702,1.400,NotInQueue,Through
45,1,EB,394,1425.1,1425.7,12,55,8,58.72,1849.833,21.500,NotInQueue,Through
45,1,EB,400,1427,1427.3,11,29,5,58.72,108.820,1.900,NotInQueue,Through
45,1,EB,402,1428.5,1428.7,9,15.57,2,58.72,104.801,1.500,NotInQueue,Through
45,1,EB,404,1429.9,1430.1,4,16.4,3,58.72,104.801,1.400,NotInQueue,Through
45,1,EB,406,1431.4,1432.1,12,55,8,58.72,114.799,1.500,NotInQueue,Through
45,1,EB,409,1433.3,1433.5,7,19.31,3,58.72,104.801,1.900,NotInQueue,Through
45,1,EB,410,1434.7,1434.9,6,16.94,2,58.72,104.799,1.400,NotInQueue,Through
45,1,EB,419,1436.1,1436.3,6,16.94,2,58.72,104.802,1.400,NotInQueue,Through
45,1,EB,413,1437.6,1437.7,8,14.78,2,58.72,104.802,1.500,NotInQueue,Through
45,1,EB,415,1438.9,1439.1,3,16.22,2,58.72,104.802,1.300,NotInQueue,Through
45,1,EB,424,1440.3,1440.5,2,16.7,2,58.72,104.800,1.400,NotInQueue,Through
45,1,EB,426,1441.8,1441.9,8,14.78,2,58.72,104.800,1.500,NotInQueue,Through
45,1,EB,432,1443.1,1443.3,6,16.94,2,58.72,104.802,1.300,NotInQueue,Through
45,1,EB,417,1444.6,1444.8,7,19.31,3,58.72,104.802,1.500,NotInQueue,Through
45,1,EB,421,1461.9,1462,10,15.53,2,59.28,1470.518,17.300,NotInQueue,Through
45,1,EB,423,1463.2,1463.4,8,14.78,2,59.28,105.572,1.300,NotInQueue,Through
45,1,EB,428,1464.6,1464.8,2,16.7,2,59.28,105.740,1.400,NotInQueue,Through
45,1,EB,431,1466,1466.2,8,14.78,2,59.28,105.702,1.400,NotInQueue,Through
45,1,EB,434,1467.4,1467.6,5,18.98,3,59.28,105.704,1.400,NotInQueue,Through
45,1,EB,436,1468.9,1469,3,16.22,2,59.28,105.704,1.500,NotInQueue,Through
45,1,EB,438,1470.3,1470.4,10,15.53,2,59.28,105.706,1.400,NotInQueue,Through
45,1,EB,440,1471.7,1471.8,10,15.53,2,59.28,105.704,1.400,NotInQueue,Through
45,1,EB,442,1473.1,1473.2,4,16.4,3,59.28,105.704,1.400,NotInQueue,Through
