Link Id, Lane Id, Travel Dir, Vehicle Id, Actuation Time On (s), Actuation Time Off (s), Vehicle Type Id, Vehicle Length (ft), FHWA Class, Speed (mi/h),Gap (ft), Headway (s), Queue Status, Downstream Turn Dir
23,1,EB,382,1082.2,1082.4,10,15.53,2,59.28,1372.625,16.000,NotInQueue,Through
23,1,EB,384,1083.6,1083.8,4,16.4,3,59.28,105.533,1.400,NotInQueue,Through
23,1,EB,386,1085,1085.2,7,19.31,3,59.28,105.555,1.400,NotInQueue,Through
23,1,EB,388,1088.2,1088.5,11,29,5,62.46,255.969,3.200,NotInQueue,Through
23,1,EB,390,1089.7,1089.9,6,16.94,2,62.46,110.682,1.500,NotInQueue,Through
23,1,EB,398,1091.1,1091.2,3,16.22,2,62.46,110.703,1.400,NotInQueue,Through
23,1,EB,393,1092.5,1092.7,5,18.98,3,62.46,110.704,1.400,NotInQueue,Through
23,1,EB,394,1109.3,1110,12,55,8,58.72,1527.588,16.800,NotInQueue,Through
23,1,EB,400,1112.1,1112.4,11,29,5,60.57,182.129,2.800,NotInQueue,Through
23,1,EB,402,1113.6,1113.8,9,15.57,2,60.57,107.645,1.500,NotInQueue,Through
23,1,EB,404,1115,1115.2,4,16.4,3,60.57,107.657,1.400,NotInQueue,Through
23,1,EB,406,1116.5,1117.1,12,55,8,60.57,117.655,1.500,NotInQueue,Through
23,1,EB,409,1118.4,1118.6,7,19.31,3,60.57,107.656,1.900,NotInQueue,Through
23,1,EB,410,1119.8,1120,6,16.94,2,60.57,107.655,1.400,NotInQueue,Through
23,1,EB,419,1121.2,1121.4,6,16.94,2,60.57,107.654,1.400,NotInQueue,Through
23,1,EB,413,1122.6,1122.8,8,14.78,2,60.57,107.658,1.400,NotInQueue,Through
23,1,EB,415,1124,1124.2,3,16.22,2,60.57,107.654,1.400,NotInQueue,Through
23,1,EB,424,1125.4,1125.6,2,16.7,2,60.57,107.655,1.400,NotInQueue,Through
23,1,EB,426,1126.8,1126.9,8,14.78,2,60.57,107.656,1.400,NotInQueue,Through
23,1,EB,432,1128.1,1128.3,6,16.94,2,60.57,107.654,1.300,NotInQueue,Through
23,1,EB,417,1133.7,1133.9,7,19.31,3,60.66,476.041,5.600,NotInQueue,Through
23,1,EB,421,1149.1,1149.3,10,15.53,2,59.28,1352.963,15.400,NotInQueue,Through
23,1,EB,423,1150.5,1150.7,8,14.78,2,59.28,105.536,1.400,NotInQueue,Through
23,1,EB,428,1152.6,1152.7,2,16.7,2,60.66,163.072,2.100,NotInQueue,Through
23,1,EB,431,1154,1154.1,8,14.78,2,60.66,107.769,1.400,NotInQueue,Through
23,1,EB,434,1155.3,1155.6,5,18.98,3,60.66,107.788,1.300,NotInQueue,Through
23,1,EB,436,1156.8,1156.9,3,16.22,2,60.65,107.958,1.500,NotInQueue,Through
23,1,EB,438,1161.9,1162.1,10,15.53,2,62.05,440.386,5.100,NotInQueue,Through
23,1,EB,440,1163.3,1163.4,10,15.53,2,62.04,110.167,1.400,NotInQueue,Through
23,1,EB,442,1170.2,1170.3,4,16.4,3,62.05,610.193,6.900,NotInQueue,Through
23,1,EB,443,1189.7,1189.9,2,16.7,2,59.28,1761.553,19.500,NotInQueue,Through
23,1,EB,446,1196,1196.4,11,29,5,59.33,535.556,6.300,NotInQueue,Through
23,1,EB,448,1197.6,1197.8,6,16.94,2,59.33,105.633,1.600,NotInQueue,Through
23,1,EB,450,1200.6,1200.8,6,16.94,2,59.28,247.189,3.000,NotInQueue,Through
23,1,EB,452,1204.1,1204.8,13,68.5,9,64.24,284.500,3.500,NotInQueue,Through
23,1,EB,455,1206,1206.2,3,16.22,2,64.40,114.107,1.900,NotInQueue,Through
23,1,EB,457,1207.7,1207.8,3,16.22,2,61.80,138.259,1.700,NotInQueue,Through
23,1,EB,459,1209,1209.2,9,15.57,2,61.81,109.636,1.300,NotInQueue,Through
23,1,EB,460,1210.4,1210.6,1,14.57,2,61.81,109.647,1.400,NotInQueue,Through
23,1,EB,462,1211.8,1212,5,18.98,3,61.82,109.678,1.400,NotInQueue,Through
23,1,EB,468,1213.2,1213.4,6,16.94,2,61.82,109.680,1.400,NotInQueue,Through
23,1,EB,464,1214.6,1214.8,8,14.78,2,61.83,109.710,1.400,NotInQueue,Through
23,1,EB,470,1218.8,1219.1,11,29,5,67.12,363.372,4.200,NotInQueue,Through
23,1,EB,466,1247.7,1248.5,13,68.5,9,57.53,2816.957,28.900,NotInQueue,Through
23,1,EB,472,1249.7,1249.9,9,15.57,2,57.53,102.740,2.000,NotInQueue,Through
23,1,EB,474,1251.3,1251.9,12,55,8,57.53,112.750,1.600,NotInQueue,Through
23,1,EB,476,1253.1,1253.3,4,16.4,3,57.53,102.750,1.800,NotInQueue,Through
23,1,EB,477,1254.5,1254.7,4,16.4,3,57.53,102.750,1.400,NotInQueue,Through
23,1,EB,479,1256,1256.2,6,16.94,2,57.53,102.750,1.500,NotInQueue,Through
23,1,EB,481,1257.4,1257.6,6,16.94,2,57.53,102.750,1.400,NotInQueue,Through
23,1,EB,484,1258.8,1259,10,15.53,2,57.53,102.750,1.400,NotInQueue,Through
23,1,EB,487,1260.2,1260.4,9,15.57,2,57.53,102.751,1.400,NotInQueue,Through
23,1,EB,485,1281.8,1282.6,13,68.5,9,57.53,1807.159,21.600,NotInQueue,Through
23,1,EB,489,1283.8,1284,9,15.57,2,57.53,102.740,2.000,NotInQueue,Through
23,1,EB,491,1285.3,1286.2,13,68.5,9,57.53,112.907,1.500,NotInQueue,Through
23,1,EB,493,1287.4,1287.6,9,15.57,2,57.51,102.824,2.100,NotInQueue,Through
23,1,EB,495,1302.7,1303.5,13,68.5,9,57.53,1274.389,15.300,NotInQueue,Through
23,1,EB,497,1304.8,1305.5,12,55,8,57.49,114.029,2.100,NotInQueue,Through
23,1,EB,499,1306.7,1306.9,6,16.94,2,57.48,102.820,1.900,NotInQueue,Through
23,1,EB,501,1308.9,1309.2,11,29,5,59.33,169.228,2.200,NotInQueue,Through
23,1,EB,503,1310.6,1311.4,13,68.5,9,59.52,115.674,1.700,NotInQueue,Through
23,1,EB,508,1312.6,1312.8,6,16.94,2,59.44,105.693,2.000,NotInQueue,Through
23,1,EB,506,1314.1,1314.5,11,29,5,60.55,120.455,1.500,NotInQueue,Through
23,1,EB,510,1315.7,1315.9,5,18.98,3,60.53,108.648,1.600,NotInQueue,Through
23,1,EB,512,1317.2,1317.5,11,29,5,60.52,111.715,1.500,NotInQueue,Through
23,1,EB,513,1318.7,1318.9,6,16.94,2,60.52,107.703,1.500,NotInQueue,Through
23,1,EB,515,1320.1,1320.3,4,16.4,3,60.52,107.701,1.400,NotInQueue,Through
23,1,EB,517,1321.5,1321.7,9,15.57,2,60.51,107.702,1.400,NotInQueue,Through
23,1,EB,520,1338.1,1338.4,7,19.31,3,58.13,1438.037,16.600,NotInQueue,Through
23,1,EB,521,1341.9,1342.2,11,29,5,59.31,298.536,3.800,NotInQueue,Through
23,1,EB,524,1343.4,1343.6,7,19.31,3,59.32,105.621,1.500,NotInQueue,Through
23,1,EB,526,1344.8,1345.1,5,18.98,3,59.32,105.631,1.400,NotInQueue,Through
23,1,EB,532,1346.3,1346.5,6,16.94,2,59.32,105.633,1.500,NotInQueue,Through
23,1,EB,528,1347.7,1347.9,8,14.78,2,59.24,108.794,1.400,NotInQueue,Through
23,1,EB,530,1349.1,1349.3,4,16.4,3,59.25,105.511,1.400,NotInQueue,Through
23,1,EB,534,1350.5,1350.7,4,16.4,3,59.25,105.522,1.400,NotInQueue,Through
23,1,EB,541,1351.9,1352.1,2,16.7,2,59.25,105.522,1.400,NotInQueue,Through
23,1,EB,536,1360.4,1360.6,10,15.53,2,59.28,724.515,8.500,NotInQueue,Through
23,1,EB,538,1361.8,1362,6,16.94,2,59.28,105.533,1.400,NotInQueue,Through
23,1,EB,543,1363.2,1363.5,5,18.98,3,59.28,105.554,1.400,NotInQueue,Through
23,1,EB,545,1364.7,1364.9,5,18.98,3,59.27,105.543,1.500,NotInQueue,Through
23,1,EB,547,1366.1,1366.3,1,14.57,2,59.27,105.733,1.400,NotInQueue,Through
23,1,EB,549,1367.5,1367.7,4,16.4,3,59.27,105.692,1.400,NotInQueue,Through
23,1,EB,560,1368.9,1369.1,3,16.22,2,59.27,105.690,1.400,NotInQueue,Through
23,1,EB,558,1370.4,1370.6,2,16.7,2,61.34,111.034,1.500,NotInQueue,Through
23,1,EB,551,1390.2,1390.4,10,15.53,2,59.28,1713.788,19.800,NotInQueue,Through
23,1,EB,553,1391.6,1391.8,8,14.78,2,59.28,105.538,1.400,NotInQueue,Through
23,1,EB,568,1393,1393.2,4,16.4,3,59.27,105.542,1.400,NotInQueue,Through
23,1,EB,555,1394.4,1394.6,5,18.98,3,59.27,105.733,1.400,NotInQueue,Through
23,1,EB,563,1395.8,1396,6,16.94,2,59.27,105.692,1.400,NotInQueue,Through
23,1,EB,577,1397.2,1397.4,3,16.22,2,59.27,105.691,1.400,NotInQueue,Through
23,1,EB,565,1408.4,1408.6,3,16.22,2,60.66,952.911,11.200,NotInQueue,Through
23,1,EB,567,1409.8,1410,7,19.31,3,60.66,107.770,1.400,NotInQueue,Through
23,1,EB,571,1411.2,1411.4,10,15.53,2,60.66,107.792,1.400,NotInQueue,Through
23,1,EB,572,1412.6,1412.8,3,16.22,2,60.65,107.767,1.400,NotInQueue,Through
23,1,EB,581,1414,1414.2,2,16.7,2,60.65,107.970,1.400,NotInQueue,Through
23,1,EB,583,1415.4,1415.6,9,15.57,2,60.65,107.923,1.400,NotInQueue,Through
23,1,EB,574,1433.9,1434.1,4,16.4,3,59.41,1628.832,18.500,NotInQueue,Through
