Scenario, SubScenario, Replication, Link Id, Lane Id, Detector Id, VehicleCountTotal, FlowRateVehPerHr, AverageSpeedMiPerHr, AverageSpeedFtPerSec, AverageHeadwaySec, PercentFollowers, FollowerDensity, Occupancy, FHWA Class 1 Tot, FHWA Class 2 Tot, FHWA Class 3 Tot, FHWA Class 4 Tot, FHWA Class 5 Tot, FHWA Class 6 Tot, FHWA Class 7 Tot, FHWA Class 8 Tot, FHWA Class 9 Tot, FHWA Class 10 Tot, FHWA Class 11, FHWA Class 12 Tot, FHWA Class 13 Tot, FHWA Class 14 Tot, Veh Type 1 Tot, Veh Type 2 Tot, Veh Type 3 Tot, Veh Type 4 Tot, Veh Type 5 Tot, Veh Type 6 Tot, Veh Type 7 Tot, Veh Type 8 Tot, Veh Type 9 Tot, Veh Type 10 Tot, Veh Type 11 Tot, Veh Type 12 Tot
1,0,1,45,1,1,222,888.0,58.54,85.86,3.93,86.94,13.19,6.37,0,97,81,0,23,0,0,10,11,0,0,0,0,0,0,7,12,19,28,29,18,24,14,12,15,23,10,11,0,0,0,0,0,0,
1,0,1,45,1,3,155,620.0,58.26,85.45,4.42,88.39,9.41,4.61,0,63,59,0,18,0,0,5,10,0,0,0,0,0,0,7,10,15,19,21,11,19,6,6,8,18,5,10,0,0,0,0,0,0,
1,0,1,45,2,2,0,0.0,0.00,0.00,0.00,NaN,NaN,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,45,2,4,0,0.0,0.00,0.00,0.00,NaN,NaN,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,23,1,1,241,964.0,59.96,87.95,3.72,77.18,12.41,6.71,0,115,79,0,27,0,0,9,11,0,0,0,0,0,0,10,14,17,32,28,25,19,15,16,18,27,9,11,0,0,0,0,0,0,
1,0,1,23,1,3,252,1008.0,59.02,86.56,3.54,82.54,14.10,7.16,0,121,84,0,27,0,0,9,11,0,0,0,0,0,0,11,15,18,34,30,28,20,16,18,15,27,9,11,0,0,0,0,0,0,
1,0,1,23,2,2,0,0.0,0.00,0.00,0.00,NaN,NaN,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,23,2,4,0,0.0,0.00,0.00,0.00,NaN,NaN,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
